Month, Day, Time, Unit, Offset, Freq, Delay
May,13,16:11:18,phc2sys[216915]:,-26,-44907,981
May,13,16:11:19,phc2sys[216915]:,-3,-44892,982
May,13,16:11:20,phc2sys[216915]:,-5,-44894,982
May,13,16:11:21,phc2sys[216915]:,42,-44849,1000
May,13,16:11:22,phc2sys[216915]:,-18,-44896,1000
May,13,16:11:23,phc2sys[216915]:,38,-44846,1037
May,13,16:11:24,phc2sys[216915]:,17,-44855,1037
May,13,16:11:25,phc2sys[216915]:,-55,-44922,981
May,13,16:11:26,phc2sys[216915]:,-35,-44919,981
May,13,16:11:27,phc2sys[216915]:,-59,-44953,981
May,13,16:11:28,phc2sys[216915]:,0,-44912,981
May,13,16:11:29,phc2sys[216915]:,-41,-44953,982
May,13,16:11:30,phc2sys[216915]:,-4,-44928,1000
May,13,16:11:31,phc2sys[216915]:,-49,-44974,982
May,13,16:11:32,phc2sys[216915]:,42,-44898,981
May,13,16:11:33,phc2sys[216915]:,17,-44911,1000
May,13,16:11:34,phc2sys[216915]:,18,-44904,981
May,13,16:11:35,phc2sys[216915]:,-28,-44945,1037
May,13,16:11:36,phc2sys[216915]:,26,-44899,981
May,13,16:11:37,phc2sys[216915]:,-4,-44922,982
May,13,16:11:38,phc2sys[216915]:,21,-44898,981
May,13,16:11:39,phc2sys[216915]:,-19,-44932,982
May,13,16:11:40,phc2sys[216915]:,-39,-44957,981
May,13,16:11:41,phc2sys[216915]:,-26,-44956,1055
May,13,16:11:42,phc2sys[216915]:,-4,-44942,1000
May,13,16:11:43,phc2sys[216915]:,17,-44922,1000
May,13,16:11:44,phc2sys[216915]:,-65,-44999,981
May,13,16:11:45,phc2sys[216915]:,-27,-44980,982
May,13,16:11:46,phc2sys[216915]:,22,-44939,981
May,13,16:11:47,phc2sys[216915]:,10,-44945,1037
May,13,16:11:48,phc2sys[216915]:,-1,-44953,981
May,13,16:11:49,phc2sys[216915]:,17,-44935,1000
May,13,16:11:50,phc2sys[216915]:,-2,-44949,1000
May,13,16:11:51,phc2sys[216915]:,-2,-44950,981
May,13,16:11:52,phc2sys[216915]:,-21,-44969,981
May,13,16:11:53,phc2sys[216915]:,14,-44941,1000
May,13,16:11:54,phc2sys[216915]:,-38,-44988,982
May,13,16:11:55,phc2sys[216915]:,15,-44947,1000
May,13,16:11:56,phc2sys[216915]:,19,-44938,1000
May,13,16:11:57,phc2sys[216915]:,26,-44926,1000
May,13,16:11:58,phc2sys[216915]:,46,-44898,1037
May,13,16:11:59,phc2sys[216915]:,17,-44913,1055
