Timestamp, Temp, CPU_Usage
2024-05-13 23:05:30, 52.1, 22.2%
2024-05-13 23:06:00, 54.0, 27.3%
2024-05-13 23:06:31, 53.5, 25%
2024-05-13 23:07:00, 53.0, 20%
2024-05-13 23:07:30, 53.5, 16.7%
2024-05-13 23:08:00, 53.0, 25%
2024-05-13 23:08:30, 54.0, 25%
2024-05-13 23:09:00, 53.5, 33.3%
2024-05-13 23:09:30, 54.0, 25%
2024-05-13 23:10:00, 54.0, 33.3%
2024-05-13 23:10:30, 53.5, 20%
2024-05-13 23:11:00, 52.5, 27.3%
