Timestamp, Temp, CPU_Usage
2024-05-12 22:40:00, 44.4, 0%
2024-05-12 22:40:30, 45.5, 33.3%
2024-05-12 22:41:00, 45.5, 50%
2024-05-12 22:41:30, 45.0, 25%
2024-05-12 22:42:00, 45.0, 0%
2024-05-12 22:42:30, 45.5, 33.3%
2024-05-12 22:43:00, 44.4, 33.3%
2024-05-12 22:43:30, 45.0, 33.3%
2024-05-12 22:44:00, 45.0, 0%
2024-05-12 22:44:30, 44.4, 33.3%
2024-05-12 22:45:00, 44.4, 33.3%
2024-05-12 22:45:30, 45.0, 0%
2024-05-12 22:46:00, 44.4, 33.3%
2024-05-12 22:46:30, 47.2, 33.3%
2024-05-12 22:47:00, 45.5, 25%
2024-05-12 22:47:30, 46.1, 50%
2024-05-12 22:48:00, 46.6, 0%
2024-05-12 22:48:30, 45.5, 0%
